testCase_id,testcase_name,duration_sec,status,start_time,end_time,upload_time,time_since_last_run
16,ABBAdvancedPaintBot_FailsafeMovement {Autobot1},1.71,Passed,2025-06-01 00:32:51.487,2025-06-01 00:32:53.200,2025-06-01 00:33:34.826026,0 days 00:03:56.390983
16,ABBAdvancedPaintBot_FailsafeMovement {Autobot1},1.71,Passed,2025-06-01 00:32:51.487,2025-06-01 00:32:53.200,2025-06-01 01:15:39.051473,0 days 00:42:04.225447
16,ABBAdvancedPaintBot_FailsafeMovement {Autobot1},1.35,Passed,2025-06-01 02:27:59.817,2025-06-01 02:28:01.167,2025-06-01 02:28:40.758309,0 days 01:13:01.706836
16,ABBAdvancedPaintBot_FailsafeMovement {Autobot1},0.96,Passed,2025-06-01 02:39:40.993,2025-06-01 02:39:41.953,2025-06-01 02:40:27.012724,0 days 00:11:46.254415
16,ABBAdvancedPaintBot_FailsafeMovement {Autobot1},1.57,Passed,2025-06-01 11:39:34.217,2025-06-01 11:39:35.787,2025-06-01 11:40:13.989533,0 days 08:59:46.976809
16,ABBAdvancedPaintBot_FailsafeMovement {Autobot1},1.57,Passed,2025-06-01 11:39:34.217,2025-06-01 11:39:35.787,2025-06-01 13:02:51.550099,0 days 01:22:37.560566
16,ABBAdvancedPaintBot_FailsafeMovement {Autobot1},0.0,Aborted,2025-06-01 13:03:47.977,2025-06-01 13:03:47.977,2025-06-01 15:18:01.803819,0 days 02:15:10.253720
16,ABBAdvancedPaintBot_FailsafeMovement {Autobot1},0.0,Aborted,2025-06-01 13:03:47.977,2025-06-01 13:03:47.977,2025-06-01 15:18:02.243498,0 days 00:00:00.439679
16,ABBAdvancedPaintBot_FailsafeMovement {Autobot1},1.46,Passed,2025-06-02 07:01:47.007,2025-06-02 07:01:48.467,2025-06-02 07:02:30.715554,0 days 15:44:28.472056
16,ABBAdvancedPaintBot_FailsafeMovement {Autobot1},1.46,Passed,2025-06-02 07:01:47.007,2025-06-02 07:01:48.467,2025-06-02 08:45:42.425312,0 days 01:43:11.709758
16,ABBAdvancedPaintBot_FailsafeMovement {Autobot1},1.79,Passed,2025-06-02 08:49:05.470,2025-06-02 08:49:07.260,2025-06-02 08:49:49.052701,0 days 00:04:06.627389
16,ABBAdvancedPaintBot_FailsafeMovement {Autobot1},0.37,Passed,2025-06-02 09:18:55.120,2025-06-02 09:18:55.490,2025-06-02 09:19:48.043247,0 days 00:29:58.990546
16,ABBAdvancedPaintBot_FailsafeMovement {Autobot1},0.0,,2025-06-02 15:37:20.930,2025-06-02 15:37:20.930,2025-06-02 15:39:09.116744,0 days 06:19:21.073497
16,ABBAdvancedPaintBot_FailsafeMovement {Autobot1},0.0,,2025-06-02 15:49:19.597,2025-06-02 15:49:19.597,2025-06-02 15:51:06.691512,0 days 00:11:57.574768
16,ABBAdvancedPaintBot_FailsafeMovement {Autobot1},0.88,Passed,2025-06-02 16:01:23.723,2025-06-02 16:01:24.607,2025-06-02 16:02:09.855770,0 days 00:11:03.164258
16,ABBAdvancedPaintBot_FailsafeMovement {Autobot1},0.79,Passed,2025-06-10 15:43:50.263,2025-06-10 15:43:51.057,2025-06-10 15:44:32.045337,7 days 23:42:22.189567
16,ABBAdvancedPaintBot_FailsafeMovement {Autobot1},1.07,Passed,2025-06-10 16:12:54.960,2025-06-10 16:12:56.027,2025-06-10 16:13:41.180106,0 days 00:29:09.134769
16,ABBAdvancedPaintBot_FailsafeMovement {Autobot1},0.63,Passed,2025-06-10 16:21:05.547,2025-06-10 16:21:06.180,2025-06-10 16:21:41.339829,0 days 00:08:00.159723
16,ABBAdvancedPaintBot_FailsafeMovement {Autobot1},0.63,Passed,2025-06-10 16:21:05.547,2025-06-10 16:21:06.180,2025-06-10 17:03:56.726351,0 days 00:42:15.386522
16,ABBAdvancedPaintBot_FailsafeMovement {Autobot1},1.67,Passed,2025-06-10 21:06:25.487,2025-06-10 21:06:27.153,2025-06-10 21:07:09.709143,0 days 04:03:12.982792
16,ABBAdvancedPaintBot_FailsafeMovement {Autobot1},1.67,Passed,2025-06-10 21:06:25.487,2025-06-10 21:06:27.153,2025-06-10 21:49:13.191928,0 days 00:42:03.482785
16,ABBAdvancedPaintBot_FailsafeMovement {Autobot1},0.87,Passed,2025-06-10 22:06:49.980,2025-06-10 22:06:50.847,2025-06-10 22:07:44.005648,0 days 00:18:30.813720
16,ABBAdvancedPaintBot_FailsafeMovement {Autobot1},0.87,Passed,2025-06-10 22:06:49.980,2025-06-10 22:06:50.847,2025-06-11 00:12:48.259128,0 days 02:05:04.253480
16,ABBAdvancedPaintBot_FailsafeMovement {Autobot1},0.68,Passed,2025-06-11 09:06:29.067,2025-06-11 09:06:29.750,2025-06-11 09:07:14.204400,0 days 08:54:25.945272
16,ABBAdvancedPaintBot_FailsafeMovement {Autobot1},0.68,Passed,2025-06-11 09:06:29.067,2025-06-11 09:06:29.750,2025-06-11 09:48:48.397193,0 days 00:41:34.192793
16,ABBAdvancedPaintBot_FailsafeMovement {Autobot1},1.84,Passed,2025-06-11 18:33:38.280,2025-06-11 18:33:40.123,2025-06-11 18:34:25.042542,0 days 08:45:36.645349
16,ABBAdvancedPaintBot_FailsafeMovement {Autobot1},1.84,Passed,2025-06-11 18:33:38.280,2025-06-11 18:33:40.123,2025-06-11 19:16:08.732289,0 days 00:41:43.689747
16,ABBAdvancedPaintBot_FailsafeMovement {Autobot1},0.84,Passed,2025-06-13 10:19:38.593,2025-06-13 10:19:39.433,2025-06-13 10:20:20.033698,1 days 15:04:11.301409
16,ABBAdvancedPaintBot_FailsafeMovement {Autobot1},0.84,Passed,2025-06-13 10:19:38.593,2025-06-13 10:19:39.433,2025-06-13 11:16:37.249660,0 days 00:56:17.215962
16,ABBAdvancedPaintBot_FailsafeMovement {Autobot1},1.2,Passed,2025-06-14 18:48:16.960,2025-06-14 18:48:18.157,2025-06-14 18:49:03.315418,1 days 07:32:26.065758
16,ABBAdvancedPaintBot_FailsafeMovement {Autobot1},1.2,Passed,2025-06-14 18:48:16.960,2025-06-14 18:48:18.157,2025-06-14 19:30:38.787520,0 days 00:41:35.472102
17,RoboticPainter_FailsafeBlocksPainting {Autobot2},0.9,Passed,2025-05-28 17:43:38.587,2025-05-28 17:43:39.483,2025-05-28 17:48:52.542754,0 days 01:17:09.808294
17,RoboticPainter_FailsafeBlocksPainting {Autobot2},0.0,Aborted,2025-05-28 18:03:48.523,2025-05-28 18:03:48.523,2025-05-28 18:47:21.041619,0 days 00:58:28.498865
17,RoboticPainter_FailsafeBlocksPainting {Autobot2},0.76,Passed,2025-05-28 19:56:28.243,2025-05-28 19:56:29.003,2025-05-28 19:59:54.687013,0 days 01:12:33.645394
17,RoboticPainter_FailsafeBlocksPainting {Autobot2},1.56,Passed,2025-05-28 20:30:50.933,2025-05-28 20:30:52.497,2025-05-28 20:41:05.811040,0 days 00:41:11.124027
17,RoboticPainter_FailsafeBlocksPainting {Autobot2},1.19,Passed,2025-05-29 11:25:28.857,2025-05-29 11:25:30.047,2025-05-29 11:40:14.910153,0 days 14:59:09.099113
17,RoboticPainter_FailsafeBlocksPainting {Autobot2},1.04,Passed,2025-05-31 20:09:37.680,2025-05-31 20:09:38.723,2025-05-31 20:30:34.233248,2 days 08:50:19.323095
17,RoboticPainter_FailsafeBlocksPainting {Autobot2},1.04,Passed,2025-05-31 20:09:37.680,2025-05-31 20:09:38.723,2025-05-31 21:00:49.581815,0 days 00:30:15.348567
17,RoboticPainter_FailsafeBlocksPainting {Autobot2},1.08,Passed,2025-05-31 21:09:20.247,2025-05-31 21:09:21.323,2025-05-31 21:16:48.203026,0 days 00:15:58.621211
17,RoboticPainter_FailsafeBlocksPainting {Autobot2},0.27,Passed,2025-05-31 21:33:22.580,2025-05-31 21:33:22.847,2025-05-31 21:40:51.055688,0 days 00:24:02.852662
17,RoboticPainter_FailsafeBlocksPainting {Autobot2},0.27,Passed,2025-05-31 21:33:22.580,2025-05-31 21:33:22.847,2025-05-31 22:11:03.494647,0 days 00:30:12.438959
17,RoboticPainter_FailsafeBlocksPainting {Autobot2},0.16,Passed,2025-05-31 22:16:55.573,2025-05-31 22:16:55.737,2025-05-31 22:27:13.401792,0 days 00:16:09.907145
17,RoboticPainter_FailsafeBlocksPainting {Autobot2},0.16,Passed,2025-05-31 22:16:55.573,2025-05-31 22:16:55.737,2025-05-31 22:57:27.148110,0 days 00:30:13.746318
17,RoboticPainter_FailsafeBlocksPainting {Autobot2},1.59,Passed,2025-05-31 22:59:12.650,2025-05-31 22:59:14.237,2025-05-31 23:13:22.415291,0 days 00:15:55.267181
17,RoboticPainter_FailsafeBlocksPainting {Autobot2},1.59,Passed,2025-05-31 22:59:12.650,2025-05-31 22:59:14.237,2025-05-31 23:43:37.178766,0 days 00:30:14.763475
17,RoboticPainter_FailsafeBlocksPainting {Autobot2},0.69,Passed,2025-05-31 23:49:21.787,2025-05-31 23:49:22.477,2025-05-31 23:59:25.989570,0 days 00:15:48.810804
17,RoboticPainter_FailsafeBlocksPainting {Autobot2},0.69,Passed,2025-05-31 23:49:21.787,2025-05-31 23:49:22.477,2025-06-01 00:29:38.717486,0 days 00:30:12.727916
17,RoboticPainter_FailsafeBlocksPainting {Autobot2},0.74,Passed,2025-06-01 00:35:11.683,2025-06-01 00:35:12.423,2025-06-01 00:45:27.090091,0 days 00:15:48.372605
17,RoboticPainter_FailsafeBlocksPainting {Autobot2},0.74,Passed,2025-06-01 00:35:11.683,2025-06-01 00:35:12.423,2025-06-01 01:15:39.083359,0 days 00:30:11.993268
17,RoboticPainter_FailsafeBlocksPainting {Autobot2},0.84,Passed,2025-06-01 02:21:17.177,2025-06-01 02:21:18.017,2025-06-01 02:35:17.984240,0 days 01:19:38.900881
17,RoboticPainter_FailsafeBlocksPainting {Autobot2},0.11,Passed,2025-06-01 11:45:00.300,2025-06-01 11:45:00.410,2025-06-01 11:52:05.628498,0 days 09:16:47.644258
17,RoboticPainter_FailsafeBlocksPainting {Autobot2},0.11,Passed,2025-06-01 11:45:00.300,2025-06-01 11:45:00.410,2025-06-01 13:02:51.735460,0 days 01:10:46.106962
17,RoboticPainter_FailsafeBlocksPainting {Autobot2},1.84,Passed,2025-06-02 06:55:03.210,2025-06-02 06:55:05.053,2025-06-02 07:09:06.783858,0 days 18:06:15.048398
17,RoboticPainter_FailsafeBlocksPainting {Autobot2},1.84,Passed,2025-06-02 06:55:03.210,2025-06-02 06:55:05.053,2025-06-02 08:45:42.458530,0 days 01:36:35.674672
17,RoboticPainter_FailsafeBlocksPainting {Autobot2},1.28,Passed,2025-06-02 08:54:24.917,2025-06-02 08:54:26.193,2025-06-02 09:01:41.509735,0 days 00:15:59.051205
17,RoboticPainter_FailsafeBlocksPainting {Autobot2},0.98,Passed,2025-06-02 13:19:19.750,2025-06-02 13:19:20.733,2025-06-02 13:32:48.388118,0 days 04:31:06.878383
17,RoboticPainter_FailsafeBlocksPainting {Autobot2},0.98,Passed,2025-06-02 13:19:19.750,2025-06-02 13:19:20.733,2025-06-02 14:02:58.897570,0 days 00:30:10.509452
17,RoboticPainter_FailsafeBlocksPainting {Autobot2},0.24,Passed,2025-06-02 16:03:51.137,2025-06-02 16:03:51.380,2025-06-02 16:14:00.701616,0 days 02:11:01.804046
17,RoboticPainter_FailsafeBlocksPainting {Autobot2},0.68,Passed,2025-06-02 16:42:04.720,2025-06-02 16:42:05.403,2025-06-02 16:56:16.613165,0 days 00:42:15.911549
17,RoboticPainter_FailsafeBlocksPainting {Autobot2},0.59,Passed,2025-06-10 15:45:56.087,2025-06-10 15:45:56.673,2025-06-10 15:58:05.863219,7 days 23:01:49.250054
17,RoboticPainter_FailsafeBlocksPainting {Autobot2},1.4,Passed,2025-06-10 16:03:24.677,2025-06-10 16:03:26.077,2025-06-10 16:17:35.567587,0 days 00:19:29.704368
17,RoboticPainter_FailsafeBlocksPainting {Autobot2},1.34,Passed,2025-06-10 16:23:28.237,2025-06-10 16:23:29.577,2025-06-10 16:33:43.207209,0 days 00:16:07.639622
17,RoboticPainter_FailsafeBlocksPainting {Autobot2},1.34,Passed,2025-06-10 16:23:28.237,2025-06-10 16:23:29.577,2025-06-10 17:03:56.789380,0 days 00:30:13.582171
17,RoboticPainter_FailsafeBlocksPainting {Autobot2},1.98,Passed,2025-06-10 21:08:35.717,2025-06-10 21:08:37.700,2025-06-10 21:19:02.252531,0 days 04:15:05.463151
17,RoboticPainter_FailsafeBlocksPainting {Autobot2},1.98,Passed,2025-06-10 21:08:35.717,2025-06-10 21:08:37.700,2025-06-10 21:49:13.254336,0 days 00:30:11.001805
17,RoboticPainter_FailsafeBlocksPainting {Autobot2},0.47,Passed,2025-06-10 21:59:56.643,2025-06-10 21:59:57.113,2025-06-10 22:14:00.680239,0 days 00:24:47.425903
17,RoboticPainter_FailsafeBlocksPainting {Autobot2},0.47,Passed,2025-06-10 21:59:56.643,2025-06-10 21:59:57.113,2025-06-11 00:12:48.368927,0 days 01:58:47.688688
17,RoboticPainter_FailsafeBlocksPainting {Autobot2},1.24,Passed,2025-06-11 09:08:56.907,2025-06-11 09:08:58.143,2025-06-11 09:18:46.927740,0 days 09:05:58.558813
17,RoboticPainter_FailsafeBlocksPainting {Autobot2},1.24,Passed,2025-06-11 09:08:56.907,2025-06-11 09:08:58.143,2025-06-11 09:48:48.447223,0 days 00:30:01.519483
17,RoboticPainter_FailsafeBlocksPainting {Autobot2},0.23,Passed,2025-06-11 18:36:06.557,2025-06-11 18:36:06.787,2025-06-11 18:45:56.555795,0 days 08:57:08.108572
17,RoboticPainter_FailsafeBlocksPainting {Autobot2},0.23,Passed,2025-06-11 18:36:06.557,2025-06-11 18:36:06.787,2025-06-11 19:16:08.780829,0 days 00:30:12.225034
17,RoboticPainter_FailsafeBlocksPainting {Autobot2},1.35,Passed,2025-06-13 10:21:20.853,2025-06-13 10:21:22.203,2025-06-13 10:46:27.580438,1 days 15:30:18.799609
17,RoboticPainter_FailsafeBlocksPainting {Autobot2},1.35,Passed,2025-06-13 10:21:20.853,2025-06-13 10:21:22.203,2025-06-13 11:16:37.306245,0 days 00:30:09.725807
17,RoboticPainter_FailsafeBlocksPainting {Autobot2},0.8,Passed,2025-06-14 18:50:43.187,2025-06-14 18:50:43.987,2025-06-14 19:00:25.855796,1 days 07:43:48.549551
17,RoboticPainter_FailsafeBlocksPainting {Autobot2},0.8,Passed,2025-06-14 18:50:43.187,2025-06-14 18:50:43.987,2025-06-14 19:30:38.849080,0 days 00:30:12.993284
18,HighPrecisionArm_BoundaryFailure {Autobot2},1.1,Passed,2025-05-28 17:43:40.613,2025-05-28 17:43:41.710,2025-05-28 17:48:52.809681,0 days 01:17:09.761312
18,HighPrecisionArm_BoundaryFailure {Autobot2},0.0,Aborted,2025-05-28 18:03:48.533,2025-05-28 18:03:48.533,2025-05-28 18:47:21.363989,0 days 00:58:28.554308
18,HighPrecisionArm_BoundaryFailure {Autobot2},0.65,Passed,2025-05-28 19:56:29.173,2025-05-28 19:56:29.823,2025-05-28 19:59:55.008254,0 days 01:12:33.644265
18,HighPrecisionArm_BoundaryFailure {Autobot2},1.57,Passed,2025-05-28 20:30:53.750,2025-05-28 20:30:55.323,2025-05-28 20:41:07.078652,0 days 00:41:12.070398
18,HighPrecisionArm_BoundaryFailure {Autobot2},0.78,Passed,2025-05-29 11:25:30.863,2025-05-29 11:25:31.640,2025-05-29 11:40:15.851295,0 days 14:59:08.772643
18,HighPrecisionArm_BoundaryFailure {Autobot2},1.62,Passed,2025-05-31 20:09:40.423,2025-05-31 20:09:42.047,2025-05-31 20:30:34.611239,2 days 08:50:18.759944
18,HighPrecisionArm_BoundaryFailure {Autobot2},1.62,Passed,2025-05-31 20:09:40.423,2025-05-31 20:09:42.047,2025-05-31 21:00:49.911826,0 days 00:30:15.300587
18,HighPrecisionArm_BoundaryFailure {Autobot2},1.88,Passed,2025-05-31 21:09:22.390,2025-05-31 21:09:24.273,2025-05-31 21:16:48.518349,0 days 00:15:58.606523
18,HighPrecisionArm_BoundaryFailure {Autobot2},1.21,Passed,2025-05-31 21:33:23.187,2025-05-31 21:33:24.397,2025-05-31 21:40:51.371669,0 days 00:24:02.853320
18,HighPrecisionArm_BoundaryFailure {Autobot2},1.21,Passed,2025-05-31 21:33:23.187,2025-05-31 21:33:24.397,2025-05-31 22:11:03.525750,0 days 00:30:12.154081
18,HighPrecisionArm_BoundaryFailure {Autobot2},1.17,Passed,2025-05-31 22:16:57.010,2025-05-31 22:16:58.180,2025-05-31 22:27:13.704242,0 days 00:16:10.178492
18,HighPrecisionArm_BoundaryFailure {Autobot2},1.17,Passed,2025-05-31 22:16:57.010,2025-05-31 22:16:58.180,2025-05-31 22:57:27.193533,0 days 00:30:13.489291
18,HighPrecisionArm_BoundaryFailure {Autobot2},1.65,Passed,2025-05-31 22:59:15.433,2025-05-31 22:59:17.083,2025-05-31 23:13:22.711604,0 days 00:15:55.518071
18,HighPrecisionArm_BoundaryFailure {Autobot2},1.65,Passed,2025-05-31 22:59:15.433,2025-05-31 22:59:17.083,2025-05-31 23:43:37.210408,0 days 00:30:14.498804
18,HighPrecisionArm_BoundaryFailure {Autobot2},0.85,Passed,2025-05-31 23:49:23.787,2025-05-31 23:49:24.640,2025-05-31 23:59:26.287560,0 days 00:15:49.077152
18,HighPrecisionArm_BoundaryFailure {Autobot2},0.85,Passed,2025-05-31 23:49:23.787,2025-05-31 23:49:24.640,2025-06-01 00:29:38.764818,0 days 00:30:12.477258
18,HighPrecisionArm_BoundaryFailure {Autobot2},1.79,Passed,2025-06-01 00:35:13.493,2025-06-01 00:35:15.280,2025-06-01 00:45:27.415846,0 days 00:15:48.651028
18,HighPrecisionArm_BoundaryFailure {Autobot2},1.79,Passed,2025-06-01 00:35:13.493,2025-06-01 00:35:15.280,2025-06-01 01:15:39.115154,0 days 00:30:11.699308
18,HighPrecisionArm_BoundaryFailure {Autobot2},0.43,Passed,2025-06-01 02:21:19.803,2025-06-01 02:21:20.230,2025-06-01 02:35:18.314131,0 days 01:19:39.198977
18,HighPrecisionArm_BoundaryFailure {Autobot2},1.86,Passed,2025-06-01 11:45:01.323,2025-06-01 11:45:03.187,2025-06-01 11:52:05.926579,0 days 09:16:47.612448
18,HighPrecisionArm_BoundaryFailure {Autobot2},1.86,Passed,2025-06-01 11:45:01.323,2025-06-01 11:45:03.187,2025-06-01 13:02:51.776242,0 days 01:10:45.849663
18,HighPrecisionArm_BoundaryFailure {Autobot2},1.55,Passed,2025-06-02 06:55:06.340,2025-06-02 06:55:07.893,2025-06-02 07:09:07.097485,0 days 18:06:15.321243
18,HighPrecisionArm_BoundaryFailure {Autobot2},1.55,Passed,2025-06-02 06:55:06.340,2025-06-02 06:55:07.893,2025-06-02 08:45:42.492415,0 days 01:36:35.394930
18,HighPrecisionArm_BoundaryFailure {Autobot2},0.28,Passed,2025-06-02 08:54:26.947,2025-06-02 08:54:27.227,2025-06-02 09:01:41.808601,0 days 00:15:59.316186
18,HighPrecisionArm_BoundaryFailure {Autobot2},0.93,Passed,2025-06-02 13:19:22.523,2025-06-02 13:19:23.450,2025-06-02 13:32:48.650021,0 days 04:31:06.841420
18,HighPrecisionArm_BoundaryFailure {Autobot2},0.93,Passed,2025-06-02 13:19:22.523,2025-06-02 13:19:23.450,2025-06-02 14:02:58.937890,0 days 00:30:10.287869
18,HighPrecisionArm_BoundaryFailure {Autobot2},1.62,Passed,2025-06-02 16:03:52.617,2025-06-02 16:03:54.233,2025-06-02 16:14:00.957075,0 days 02:11:02.019185
18,HighPrecisionArm_BoundaryFailure {Autobot2},1.28,Passed,2025-06-02 16:42:06.520,2025-06-02 16:42:07.803,2025-06-02 16:56:16.921520,0 days 00:42:15.964445
18,HighPrecisionArm_BoundaryFailure {Autobot2},1.44,Passed,2025-06-10 15:45:58.330,2025-06-10 15:45:59.770,2025-06-10 15:58:06.186994,7 days 23:01:49.265474
18,HighPrecisionArm_BoundaryFailure {Autobot2},0.42,Passed,2025-06-10 16:03:27.690,2025-06-10 16:03:28.113,2025-06-10 16:17:35.772688,0 days 00:19:29.585694
18,HighPrecisionArm_BoundaryFailure {Autobot2},1.71,Passed,2025-06-10 16:23:29.990,2025-06-10 16:23:31.700,2025-06-10 16:33:43.573990,0 days 00:16:07.801302
18,HighPrecisionArm_BoundaryFailure {Autobot2},1.71,Passed,2025-06-10 16:23:29.990,2025-06-10 16:23:31.700,2025-06-10 17:03:56.845290,0 days 00:30:13.271300
18,HighPrecisionArm_BoundaryFailure {Autobot2},0.88,Passed,2025-06-10 21:08:39.670,2025-06-10 21:08:40.553,2025-06-10 21:19:02.503691,0 days 04:15:05.658401
18,HighPrecisionArm_BoundaryFailure {Autobot2},0.88,Passed,2025-06-10 21:08:39.670,2025-06-10 21:08:40.553,2025-06-10 21:49:13.300132,0 days 00:30:10.796441
18,HighPrecisionArm_BoundaryFailure {Autobot2},1.31,Passed,2025-06-10 21:59:57.640,2025-06-10 21:59:58.947,2025-06-10 22:14:00.971429,0 days 00:24:47.671297
18,HighPrecisionArm_BoundaryFailure {Autobot2},1.31,Passed,2025-06-10 21:59:57.640,2025-06-10 21:59:58.947,2025-06-11 00:12:48.432600,0 days 01:58:47.461171
18,HighPrecisionArm_BoundaryFailure {Autobot2},1.16,Passed,2025-06-11 09:08:58.953,2025-06-11 09:09:00.117,2025-06-11 09:18:47.187232,0 days 09:05:58.754632
18,HighPrecisionArm_BoundaryFailure {Autobot2},1.16,Passed,2025-06-11 09:08:58.953,2025-06-11 09:09:00.117,2025-06-11 09:48:48.491166,0 days 00:30:01.303934
18,HighPrecisionArm_BoundaryFailure {Autobot2},0.8,Passed,2025-06-11 18:36:08.110,2025-06-11 18:36:08.910,2025-06-11 18:45:56.848890,0 days 08:57:08.357724
18,HighPrecisionArm_BoundaryFailure {Autobot2},0.8,Passed,2025-06-11 18:36:08.110,2025-06-11 18:36:08.910,2025-06-11 19:16:08.840917,0 days 00:30:11.992027
18,HighPrecisionArm_BoundaryFailure {Autobot2},0.28,Passed,2025-06-13 10:21:23.350,2025-06-13 10:21:23.633,2025-06-13 10:46:28.103306,1 days 15:30:19.262389
18,HighPrecisionArm_BoundaryFailure {Autobot2},0.28,Passed,2025-06-13 10:21:23.350,2025-06-13 10:21:23.633,2025-06-13 11:16:37.354710,0 days 00:30:09.251404
18,HighPrecisionArm_BoundaryFailure {Autobot2},1.95,Passed,2025-06-14 18:50:44.630,2025-06-14 18:50:46.580,2025-06-14 19:00:26.197449,1 days 07:43:48.842739
18,HighPrecisionArm_BoundaryFailure {Autobot2},1.95,Passed,2025-06-14 18:50:44.630,2025-06-14 18:50:46.580,2025-06-14 19:30:38.896432,0 days 00:30:12.698983
19,ABBFlexiblePaintBot_LowEdgeCheck {Autobot2},1.12,Failed,2025-05-28 17:43:41.710,2025-05-28 17:43:42.830,2025-05-28 17:48:52.841063,0 days 01:17:09.760794
19,ABBFlexiblePaintBot_LowEdgeCheck {Autobot2},0.0,Aborted,2025-05-28 18:03:48.533,2025-05-28 18:03:48.533,2025-05-28 18:47:21.395240,0 days 00:58:28.554177
19,ABBFlexiblePaintBot_LowEdgeCheck {Autobot2},1.43,Failed,2025-05-28 19:56:29.827,2025-05-28 19:56:31.260,2025-05-28 19:59:55.039465,0 days 01:12:33.644225
19,ABBFlexiblePaintBot_LowEdgeCheck {Autobot2},0.66,Failed,2025-05-28 20:30:55.323,2025-05-28 20:30:55.983,2025-05-28 20:41:07.115938,0 days 00:41:12.076473
19,ABBFlexiblePaintBot_LowEdgeCheck {Autobot2},0.83,Passed,2025-05-29 11:25:31.643,2025-05-29 11:25:32.477,2025-05-29 11:40:15.922438,0 days 14:59:08.806500
19,ABBFlexiblePaintBot_LowEdgeCheck {Autobot2},1.34,Failed,2025-05-31 20:09:42.047,2025-05-31 20:09:43.383,2025-05-31 20:30:34.642904,2 days 08:50:18.720466
19,ABBFlexiblePaintBot_LowEdgeCheck {Autobot2},1.34,Failed,2025-05-31 20:09:42.047,2025-05-31 20:09:43.383,2025-05-31 21:00:49.943769,0 days 00:30:15.300865
19,ABBFlexiblePaintBot_LowEdgeCheck {Autobot2},0.55,Failed,2025-05-31 21:09:24.273,2025-05-31 21:09:24.823,2025-05-31 21:16:48.551203,0 days 00:15:58.607434
19,ABBFlexiblePaintBot_LowEdgeCheck {Autobot2},1.03,Passed,2025-05-31 21:33:24.397,2025-05-31 21:33:25.423,2025-05-31 21:40:51.411758,0 days 00:24:02.860555
19,ABBFlexiblePaintBot_LowEdgeCheck {Autobot2},1.03,Passed,2025-05-31 21:33:24.397,2025-05-31 21:33:25.423,2025-05-31 22:11:03.557590,0 days 00:30:12.145832
19,ABBFlexiblePaintBot_LowEdgeCheck {Autobot2},0.94,Failed,2025-05-31 22:16:58.180,2025-05-31 22:16:59.120,2025-05-31 22:27:13.736836,0 days 00:16:10.179246
19,ABBFlexiblePaintBot_LowEdgeCheck {Autobot2},0.94,Failed,2025-05-31 22:16:58.180,2025-05-31 22:16:59.120,2025-05-31 22:57:27.225567,0 days 00:30:13.488731
19,ABBFlexiblePaintBot_LowEdgeCheck {Autobot2},0.76,Passed,2025-05-31 22:59:17.083,2025-05-31 22:59:17.840,2025-05-31 23:13:22.742750,0 days 00:15:55.517183
19,ABBFlexiblePaintBot_LowEdgeCheck {Autobot2},0.76,Passed,2025-05-31 22:59:17.083,2025-05-31 22:59:17.840,2025-05-31 23:43:37.241664,0 days 00:30:14.498914
19,ABBFlexiblePaintBot_LowEdgeCheck {Autobot2},1.94,Passed,2025-05-31 23:49:24.640,2025-05-31 23:49:26.583,2025-05-31 23:59:26.325141,0 days 00:15:49.083477
19,ABBFlexiblePaintBot_LowEdgeCheck {Autobot2},1.94,Passed,2025-05-31 23:49:24.640,2025-05-31 23:49:26.583,2025-06-01 00:29:38.797568,0 days 00:30:12.472427
19,ABBFlexiblePaintBot_LowEdgeCheck {Autobot2},1.91,Passed,2025-06-01 00:35:15.280,2025-06-01 00:35:17.193,2025-06-01 00:45:27.447036,0 days 00:15:48.649468
19,ABBFlexiblePaintBot_LowEdgeCheck {Autobot2},1.91,Passed,2025-06-01 00:35:15.280,2025-06-01 00:35:17.193,2025-06-01 01:15:39.147625,0 days 00:30:11.700589
19,ABBFlexiblePaintBot_LowEdgeCheck {Autobot2},1.33,Passed,2025-06-01 02:21:20.233,2025-06-01 02:21:21.567,2025-06-01 02:35:18.347389,0 days 01:19:39.199764
19,ABBFlexiblePaintBot_LowEdgeCheck {Autobot2},0.34,Passed,2025-06-01 11:45:03.190,2025-06-01 11:45:03.533,2025-06-01 11:52:05.961565,0 days 09:16:47.614176
19,ABBFlexiblePaintBot_LowEdgeCheck {Autobot2},0.34,Passed,2025-06-01 11:45:03.190,2025-06-01 11:45:03.533,2025-06-01 13:02:51.807971,0 days 01:10:45.846406
19,ABBFlexiblePaintBot_LowEdgeCheck {Autobot2},1.33,Passed,2025-06-02 06:55:07.893,2025-06-02 06:55:09.223,2025-06-02 07:09:07.128652,0 days 18:06:15.320681
19,ABBFlexiblePaintBot_LowEdgeCheck {Autobot2},1.33,Passed,2025-06-02 06:55:07.893,2025-06-02 06:55:09.223,2025-06-02 08:45:42.541854,0 days 01:36:35.413202
19,ABBFlexiblePaintBot_LowEdgeCheck {Autobot2},0.52,Passed,2025-06-02 08:54:27.227,2025-06-02 08:54:27.743,2025-06-02 09:01:41.839961,0 days 00:15:59.298107
19,ABBFlexiblePaintBot_LowEdgeCheck {Autobot2},0.46,Passed,2025-06-02 16:03:54.233,2025-06-02 16:03:54.693,2025-06-02 16:14:00.991193,0 days 07:12:19.151232
